tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
568529856977199104,positive,1.0,,,US Airways,,NYCKMcG,,0,@USAirways thanks! Made it safely! http://t.co/KCqeBEej7S,,2015-02-19 13:57:35 -0800,"Hershey, PA ",
568527941723774976,negative,1.0,Cancelled Flight,0.6735,US Airways,,alex_nieves,,0,@USAirways they say connections are good still...but another reFlight Booking Problems is the last thing I need today,,2015-02-19 13:49:58 -0800,Connecticut,Quito
568527605063757824,negative,1.0,Late Flight,0.3527,US Airways,,bonmotmadison,,0,@USAirways tells me to talk to @AmericanAir about my delayed flights. AA tells me to talk to US. #ihatemergers,,2015-02-19 13:48:38 -0800,"Madison, WI",
568527545097805824,negative,0.6644,Customer Service Issue,0.3428,US Airways,,RichieG99,,0,@USAirways what is the holdup? Should I be looking for another flight?,,2015-02-19 13:48:24 -0800,new yorker stranded in PA,
568526809387544576,negative,1.0,Late Flight,0.6495,US Airways,,brittkarp,,0,@USAirways this is going to take up to an hour--not okay USAir. Not okay. This is ruining everything.,,2015-02-19 13:45:28 -0800,Paradise Falls,Eastern Time (US & Canada)
568526216958857216,negative,0.6579,Late Flight,0.6579,US Airways,,RichieG99,,0,@USAirways 4420 delayed further?,,2015-02-19 13:43:07 -0800,new yorker stranded in PA,
568524186185961473,negative,1.0,Customer Service Issue,1.0,US Airways,,DerekIAm,,0,@USAirways 25+ min. Hung up. Always awful having to call Reservations there.,,2015-02-19 13:35:03 -0800,"Miami, FL",Quito
568523003778084864,negative,1.0,Bad Flight,0.6687,US Airways,,ochsfamily,,0,.@USAirways I guess from now on I should take my chances &amp; keep the $50 for the courtesy free because it seems cabin is always full.,,2015-02-19 13:30:21 -0800,Midwest,Indiana (East)
568522861205266432,negative,1.0,Late Flight,0.7086,US Airways,,VirginiaRmz,,0,@USAirways 4 hours Late Flightr And i lost my conection 😡,,2015-02-19 13:29:47 -0800," Mexico, D.F.",Central Time (US & Canada)
568522744356212738,neutral,1.0,,,US Airways,,nickpasculli,,0,"@USAirways just heard #Monterey airport was closed due to thick fog, any updates",,2015-02-19 13:29:19 -0800,"Monterey County, CA",Arizona
568521303956656128,negative,1.0,longlines,0.6855,US Airways,,DerekIAm,,0,@USAirways over 15min hold on your reservation line. embarrassing. AA Platinum member.,,2015-02-19 13:23:36 -0800,"Miami, FL",Quito
568517827482685440,positive,1.0,,,US Airways,,sherrylweir,,0,"@USAirways - love the changes in the lounge - cheese, veggies, olives in addition to the crackers and snack mix,",,2015-02-19 13:09:47 -0800,,Quito
568517386795507712,positive,0.6386,,,US Airways,,relaxed137,,0,@USAirways thanks.  If you have another method also that would be nice.  Appears to be a design flaw,,2015-02-19 13:08:02 -0800,Arizona,Arizona
568516267440631808,negative,1.0,Bad Flight,0.3438,US Airways,,relaxed137,,0,@USAirways yes.  Every one of these on every flight is like this.  There needs to be more Velcro or something,,2015-02-19 13:03:35 -0800,Arizona,Arizona
568514794287796224,negative,0.6863,Bad Flight,0.6863,US Airways,,relaxed137,,0,@USAirways please secure the 'footrest' shelf' in business class on A330 airplanes!!! http://t.co/ZL4bVEXmcJ,,2015-02-19 12:57:44 -0800,Arizona,Arizona
568514293441757184,negative,1.0,Late Flight,0.6228,US Airways,,JayOuellette,,0,@USAirways forgetting to fuel up? Realizing there was more cargo to add to plane? One way to try and mask a delay.,,2015-02-19 12:55:44 -0800,"Boston, MA",Eastern Time (US & Canada)
568512284202438656,negative,1.0,Late Flight,0.6987,US Airways,,dbk1866,,0,"@USAirways Your gate team are polite. But your planes are habitually Late Flight. In many cases, passengers are waiting for the flight crew!",,2015-02-19 12:47:45 -0800,The alternate universe,Eastern Time (US & Canada)
568511208011071488,negative,1.0,Bad Flight,0.3422,US Airways,,LeperconRusty,,0,@USAirways FUK U US AIRWAYS WITH YO SHITTY CHICKEN SALAD SANDWICH THAT SO OVERPRICED AND U FUKING MAKE ME WAIT IN A 6 HR LAYOVER FUK U AND,,2015-02-19 12:43:29 -0800,,
568510886324744193,negative,0.66,Flight Booking Problems,0.34,US Airways,,Phil_Sports,,0,@USAirways $75 for that uncertainty? I know u run an account; u don't create policy. But it's an undue penalty for a job req'ing flexibility,,2015-02-19 12:42:12 -0800,"Bristol, CT",Eastern Time (US & Canada)
568509738763169792,neutral,0.6461,,0.0,US Airways,,jodimgocubs,,0,@USAirways is there  anyway to get rebook in help on twitter?,,2015-02-19 12:37:38 -0800,,
568507131902726144,negative,1.0,Customer Service Issue,0.368,US Airways,,smokesuvm,,0,@USAirways why are you letting us go to the runway if there are mechanical problems. #wewantcomps,,2015-02-19 12:27:17 -0800,,
568506804096917504,negative,1.0,Late Flight,0.3439,US Airways,,smokesuvm,,0,@USAirways WTF is going on with the 1:30 from DC to BOS? Twice we go back back to the gate after leaving for the runway? Total BS.,,2015-02-19 12:25:59 -0800,,
568505918540750848,negative,0.6606,Late Flight,0.6606,US Airways,,nickpasculli,,0,@USAirways not moving we are in the tarmac delayed for some unknown reason. I'll keep you posted,,2015-02-19 12:22:27 -0800,"Monterey County, CA",Arizona
568505037833396224,negative,1.0,Customer Service Issue,1.0,US Airways,,lifewelledited,,0,@USAirways I keep missing my updated connections. Need to make it to #JAX to be in my friend's wedding! #strandedattheairport,,2015-02-19 12:18:57 -0800,"Lincoln, NE",Central Time (US & Canada)
568505005633880064,negative,1.0,Lost Luggage,1.0,US Airways,,christinachime,,0,@USAirways how are you guys losing luggage when it was suppose to be on the same flight I was on. Highly disappointed no meds no clothes :(,,2015-02-19 12:18:50 -0800,,
568502112457510912,neutral,1.0,,,US Airways,,annieshgupta,,0,"@USAirways wanted to connect to discuss sponsorship opportunities with http://t.co/q6Xedzvhh9, silicon valleys only 10 day film festival","[0.0, 0.0]",2015-02-19 12:07:20 -0800,Pune,Hawaii
568501367754661888,negative,1.0,Flight Attendant Complaints,0.3469,US Airways,,garywerk,,0,"@USAirways @garywerk poor excuse. I was towards front of plane, no sandwiches, we have to pay for them, should have more",,2015-02-19 12:04:22 -0800,Home sweet Hollywood Home,Pacific Time (US & Canada)
568501293079248896,negative,1.0,Customer Service Issue,0.6759,US Airways,,danielleRwest,,0,"@USAirways I'm not patient. I'm annoyed. If you can't book this travel online, then you shouldn't make people wait on the phone.",,2015-02-19 12:04:05 -0800,"Brooklyn, NY",Eastern Time (US & Canada)
568501242248499201,neutral,0.6596,,,US Airways,,TomFutureforall,,0,@USAirways US airways csr at Phoenix airport fixed the problem,,2015-02-19 12:03:53 -0800,,
568500854082420737,negative,1.0,Late Flight,0.6507,US Airways,,nickpasculli,,0,@USAirways still in yuma waiting for 2702 to go. Looks like I might miss 2696 to MontereyRegionalAirport need options please,,2015-02-19 12:02:20 -0800,"Monterey County, CA",Arizona
568499953041080321,negative,1.0,Can't Tell,0.3512,US Airways,,alan_bledsoe,,0,"“@USAirways: @alan_bledsoe Thanks for your feedback, Alan.” Thx, but  no help as I watch a flt Lve w/open seats and I wait 3hrs for nxt flt",,2015-02-19 11:58:45 -0800,,
568499798099304449,neutral,1.0,,,US Airways,,AlxStevens,,0,@usairways I don't think the US site allows that (unlike http://t.co/etfjqIwUvt). Can I use a US credit if I held on http://t.co/etfjqIwUvt?,,2015-02-19 11:58:08 -0800,"Waynesboro, VA",Eastern Time (US & Canada)
568499384704479233,positive,0.3733,,0.0,US Airways,,nickpasculli,,0,@USAirways lol me too,,2015-02-19 11:56:30 -0800,"Monterey County, CA",Arizona
568497723109974016,negative,1.0,Customer Service Issue,0.6838,US Airways,,weezerandburnie,,0,@USAirways still waiting on a response,,2015-02-19 11:49:54 -0800,Belle MO,
568496915211538436,negative,1.0,Flight Booking Problems,0.6672,US Airways,,AlxStevens,,0,@USAirways - who do I call to use credit fm. prev. cxl tix that can't be rebooked online?Rep I called quoted me $1k higher than the website.,,2015-02-19 11:46:41 -0800,"Waynesboro, VA",Eastern Time (US & Canada)
568496861797076992,negative,1.0,Customer Service Issue,0.6786,US Airways,,JimmyisAble,,1,@USAirways so basically I am stuck paying for hidden fees and being bumped to an inferior flight. JetBlue here I come. #usairways #mergers,"[29.99562368, -90.24376862]",2015-02-19 11:46:28 -0800,,Hawaii
568496811662581760,neutral,1.0,,,US Airways,,J_0_Y,,0,@USAirways How will I change it?,"[42.95012208, -87.90085158]",2015-02-19 11:46:16 -0800,"Washington, DC",
568496664677363712,negative,0.6804,Can't Tell,0.3441,US Airways,,nickpasculli,,0,@USAirways oh the irony. A dog who will not spot barking in waiting area is now right in front of me! Please send me a cocktail coupon stat,,2015-02-19 11:45:41 -0800,"Monterey County, CA",Arizona
568494962880475137,neutral,0.682,,0.0,US Airways,,vibhors,,0,@USAirways @AmericanAir when is US Air switching to AA iOS app? AA app is much better.,,2015-02-19 11:38:55 -0800,"Cary, NC",Eastern Time (US & Canada)
568494910405517312,neutral,0.6452,,0.0,US Airways,,alan_bledsoe,,0,"@USAirways a $75 change is ok most of the time but if there r open seats on earlier flt and no chkd bag, why not let someone fly standby?",,2015-02-19 11:38:43 -0800,,
568494466929188864,positive,1.0,,,US Airways,,ColourBasis,,0,"@USAirways thanks to the gate agent in State College, PA that was able to get me on an earlier flight AND figure out an earlier connection!",,2015-02-19 11:36:57 -0800,"National, based in Texas",Central Time (US & Canada)
568494200163074048,positive,0.3796,,0.0,US Airways,,J_0_Y,,0,@USAirways I just think it's weird to have mileage as 666,"[42.95119138, -87.90117857]",2015-02-19 11:35:54 -0800,"Washington, DC",
568492653987418112,neutral,1.0,,,US Airways,,kristenlc,,0,@USAirways flight 1783 CLT to BOS,,2015-02-19 11:29:45 -0800,,Eastern Time (US & Canada)
568492370821562368,negative,1.0,Flight Attendant Complaints,0.635,US Airways,,kristenlc,,0,@USAirways Some of my 4 kids are anxious. Husband and I can't sit with all 4 with current setup. No warning that our 6 seats changed.,,2015-02-19 11:28:37 -0800,,Eastern Time (US & Canada)
568492323824381952,negative,1.0,Bad Flight,0.3938,US Airways,,JimmyisAble,,0,@USAirways but you guys switched me and didn't inform me of the chathes,"[29.98442078, -90.25340271]",2015-02-19 11:28:26 -0800,,Hawaii
568492240273874944,negative,1.0,Lost Luggage,0.6747,US Airways,,SLKToday,,0,"@USAirways worst airline ever....left without luggage for 7 days, submit $700 expenses and they offer a refund of $297? #badservice",,2015-02-19 11:28:06 -0800,Manchester,
568491905903939584,negative,1.0,Customer Service Issue,0.6579,US Airways,,jekyllandheid12,,0,"@USAirways your app is bad, and you should feel bad.",,2015-02-19 11:26:47 -0800,"Chicago, IL",Central Time (US & Canada)
568491813528576000,negative,0.6559,Flight Booking Problems,0.3548,US Airways,,kristenlc,,0,@USAirways Still irritated that our well planned and booked return was messed with &amp; with no warning.,,2015-02-19 11:26:25 -0800,,Eastern Time (US & Canada)
568491593512198144,neutral,0.6672,,,US Airways,,jonnycottone,,0,@USAirways Is $99 companion ticket benefit of Premier World MasterCard still limited to USAirways flights or do AA now qualify as well?,,2015-02-19 11:25:32 -0800,"New York, NY",Eastern Time (US & Canada)
568491460250742784,negative,0.6701,Can't Tell,0.6701,US Airways,,TheMikeSindt,,0,@USAirways is probably losing a family of world travelers as customers due to broken processes. @AmericanAir I hope you can fix it,,2015-02-19 11:25:00 -0800,"Scottsdale, AZ",
568491224946098176,neutral,0.3723,,0.0,US Airways,,kristenlc,,0,"@USAirways Only for one flight, though. The 2nd leg my kids are sitting scattered about the aircraft.",,2015-02-19 11:24:04 -0800,,Eastern Time (US & Canada)
568491035564879872,negative,1.0,Late Flight,0.6526,US Airways,,nickpasculli,,0,"@USAirways yes thanks I have never seen anything like this and I come to Yuma all the time, big disappointment. There are 40+ still waiting",,2015-02-19 11:23:19 -0800,"Monterey County, CA",Arizona
568490964173627393,negative,0.6885,Bad Flight,0.3505,US Airways,,EmmaTyrer,,0,@USAirways You will be hearing a lot more from me instead of your feedback when I get back home.,,2015-02-19 11:23:02 -0800,"Liverpool, UK",London
568490899396829186,negative,1.0,Customer Service Issue,0.6508,US Airways,,TheMikeSindt,,0,@USAirways has the most ass backwards process for using credits on flights. even trying to get a hold of customer relations is impossible,,2015-02-19 11:22:47 -0800,"Scottsdale, AZ",
568490860901478400,negative,1.0,Can't Tell,1.0,US Airways,,StopCLTNoise,,0,@USAirways @AmericanAir Will you be destroying lives in Eastern @GastonCounty during this lively little event? For profits you will.,,2015-02-19 11:22:37 -0800,"Mount Holly, NC, USA",Eastern Time (US & Canada)
568490780203065347,negative,1.0,Customer Service Issue,0.6865,US Airways,,garywerk,,0,@USAirways 5 hour cross country morning flight and you have no food? #BadService,,2015-02-19 11:22:18 -0800,Home sweet Hollywood Home,Pacific Time (US & Canada)
568490703476682752,neutral,1.0,,,US Airways,,OllieRouet,,0,"@USAirways @AmericanAir been with US Airways since 03,  back and forth Gatwick - Charlotte, then LHR. Bit sad nostalgic way.",,2015-02-19 11:22:00 -0800,,Eastern Time (US & Canada)
568487367536996354,negative,0.6531,Cancelled Flight,0.3265,US Airways,,JimmyisAble,,0,@USAirways understood and I am sympathetic. How do I get my $100 back? I shouldn't have to pay especially if YOU switched my flight.,"[29.99894707, -90.27229299]",2015-02-19 11:08:45 -0800,,Hawaii
568486436355346432,negative,1.0,Bad Flight,1.0,US Airways,,kristenlc,,0,@USAirways we bought our tickets months ago. Had seats together for all 6. Haven't changed flight. Now 4 kids seats are scattered on plane.,,2015-02-19 11:05:03 -0800,,Eastern Time (US & Canada)
568483559532568576,negative,1.0,Flight Attendant Complaints,0.6688,US Airways,,nickpasculli,,0,@USAirways 1 person to check in 50 people and the plane boards in 20 minutes and he is telling people @AmericanAir exec bene's not honored,,2015-02-19 10:53:37 -0800,"Monterey County, CA",Arizona
568483338257895424,neutral,0.688,,,US Airways,,diansnyder,,0,@USAirways no problem...just funny have a nice day,,2015-02-19 10:52:44 -0800,,Central Time (US & Canada)
568482925177651201,neutral,0.6743,,0.0,US Airways,,diansnyder,,0,@USAirways yes travel is complete flight 5095 from CLT to CAK Feb 18,,2015-02-19 10:51:05 -0800,,Central Time (US & Canada)
568482893913333762,negative,1.0,Cancelled Flight,1.0,US Airways,,EmmaTyrer,,0,@USAirways Cancelled Flightled due to maintenance. The plane was there for 10 hours. Get your shit together because there are a lot of people unhappy.,,2015-02-19 10:50:58 -0800,"Liverpool, UK",London
568482672789622784,negative,1.0,Late Flight,0.6679,US Airways,,EmmaTyrer,,0,@USAirways a year and every time with US Air something happens. I sat waiting for a re-scheduled flight for 10 hours then to say its,,2015-02-19 10:50:05 -0800,"Liverpool, UK",London
568482472880697345,negative,1.0,Customer Service Issue,0.3516,US Airways,,JimmyisAble,,0,"@USAirways was switched to an American Airlines flight, not by choice, and now I am charged $50 for bags? Thought y'all merged?","[29.98730979, -90.25605983]",2015-02-19 10:49:18 -0800,,Hawaii
568482412990218241,negative,0.6667,Customer Service Issue,0.6667,US Airways,,EmmaTyrer,,0,@USAirways My flight cost me just under $800 and this is what happens? I fly with @united and have no problems. I come the US 4-5 times...,,2015-02-19 10:49:03 -0800,"Liverpool, UK",London
568482168021917697,neutral,0.6539,,0.0,US Airways,,mattdole24,,0,@USAirways @OBJ_3 even airlines are scheming to get a follow from OBJ LMAOOO 😂😂😂😂,,2015-02-19 10:48:05 -0800,,Quito
568481998257430530,negative,1.0,Can't Tell,0.3438,US Airways,,EmmaTyrer,,0,@USAirways No I got to Philly on Monday and got to my final destination South Carolina on Wednesday. Its not acceptable.,,2015-02-19 10:47:24 -0800,"Liverpool, UK",London
568481836290220033,negative,1.0,Customer Service Issue,0.6957,US Airways,,nickpasculli,,0,@USAirways over an hour now and still no one at the Yuma counter,,2015-02-19 10:46:46 -0800,"Monterey County, CA",Arizona
568481515899908096,neutral,1.0,,,US Airways,,altadenadad,,0,@USAirways can you DM me &amp; add me to the upgrade list for a flt tonight?,,2015-02-19 10:45:29 -0800,"Haverford, PA & Wilton Manors ",Atlantic Time (Canada)
568481179646758913,negative,1.0,longlines,0.6552,US Airways,,nickpasculli,,0,@USAirways now you have over 50 people in line. This is stupid!!! What the heck!,,2015-02-19 10:44:09 -0800,"Monterey County, CA",Arizona
568480476803035137,negative,1.0,longlines,0.6468,US Airways,,nickpasculli,,0,@USAirways some people in line have been waiting 55 minutes for a customer service representative,,2015-02-19 10:41:22 -0800,"Monterey County, CA",Arizona
568480213123919874,negative,1.0,Can't Tell,1.0,US Airways,,ousoonerfanatic,,0,@USAirways @americanair I feel sorry for AA,,2015-02-19 10:40:19 -0800,"Semiahmoo, WA Soonerland",Pacific Time (US & Canada)
568479680229208064,negative,1.0,longlines,1.0,US Airways,,nickpasculli,,0,@USAirways there has been NO one at the Yuma ticket counter for 30 minutes and there are about 30 people in line. Terrible service!!!,,2015-02-19 10:38:12 -0800,"Monterey County, CA",Arizona
568475947617411072,neutral,1.0,,,US Airways,,Darren_howudoin,,0,"“@USAirways: Reminder: From 2/28, we’ll be tweeting from @AmericanAir.  http://t.co/mFMNKmvOTR”RT I look 4ward to that follow back too!",,2015-02-19 10:23:22 -0800,North Carolina/LosAngeles,Eastern Time (US & Canada)
568475305675001857,negative,1.0,Late Flight,0.6438,US Airways,,HammerStahl,,0,@USAirways what an amazing day. Delayed 4 hrs bc frozen h2o on plane Now sitting @ gate on same plane 4 30 mins still waiting! #flight1797,,2015-02-19 10:20:49 -0800,,Mountain Time (US & Canada)
568474825989054464,neutral,1.0,,,US Airways,,JasonWhitely,,0,"THE END: RT @USAirways: Reminder: From 2/28, we’ll be tweeting from @AmericanAir. You should join us: http://t.co/NBpCJCpEW9",,2015-02-19 10:18:54 -0800,Dallas/Fort Worth,Central Time (US & Canada)
568474546275287040,negative,1.0,Late Flight,1.0,US Airways,,EmmaTyrer,,0,"@USAirways Stuck in Philadelphia airport for 32 hours due to ""maintenance"". Dreading my flight back home. Disgusting.",,2015-02-19 10:17:48 -0800,"Liverpool, UK",London
568474189818146816,negative,0.3446,Flight Booking Problems,0.3446,US Airways,,syndscu,,0,@USAirways I'll sincerely regret Dividend miles! Good things coming to an end :(,,2015-02-19 10:16:23 -0800,,
568473401544859648,positive,1.0,,,US Airways,,Suejacken,,0,@USAirways thanks,,2015-02-19 10:13:15 -0800,,Eastern Time (US & Canada)
568472920466411520,neutral,0.6769,,,US Airways,,trixywh,,0,"“@USAirways: Reminder: From 2/28, we’ll be tweeting from @AmericanAir. You should join us: http://t.co/WBMHRl3bvl",,2015-02-19 10:11:20 -0800,"Hollywood, CA",Pacific Time (US & Canada)
568472783354773504,negative,1.0,Can't Tell,0.3525,US Airways,,Dflaherty88,,0,@USAirways thanks for telling me my flight was on time when the plane was broken. You're an inferior airline.,,2015-02-19 10:10:47 -0800,"Pittsburgh, PA",Quito
568472775729516544,neutral,0.6729,,0.0,US Airways,,AdamJEstep,,0,"@AlbertBreer just so you know who to complain to ;-) RT @USAirways: Reminder: From 2/28, we’ll be tweeting from @AmericanAir.",,2015-02-19 10:10:46 -0800,Harrisburg,
568472259020648448,neutral,1.0,,,US Airways,,I_AM_Tipton,,0,@USAirways @AmericanAir for frequent flyer miles can we schedule interchangeably and get credit?,,2015-02-19 10:08:42 -0800,,
568472185993629696,negative,1.0,Customer Service Issue,0.6186,US Airways,,eromolizzy,,0,@USAirways I've called to resolve my dividend miles issue for a week to no avail.  Please advise ASAP.,"[40.74609464, -74.00636235]",2015-02-19 10:08:25 -0800,"County of Kings, NYC",Eastern Time (US & Canada)
568471991889612800,negative,1.0,Customer Service Issue,1.0,US Airways,,RPM044,,0,@USAirways they finally answered. They were rude and didn't help me at all.,,2015-02-19 10:07:39 -0800,,
568471539433275393,neutral,0.6221,,,US Airways,,dweber15,,0,"@USAirways @AmericanAir no, don't leave me!!!",,2015-02-19 10:05:51 -0800,,Atlantic Time (Canada)
568469645843279872,positive,1.0,,,US Airways,,cahillwilliamr,,0,"@USAirways #success made flight , please thank the crew of 556 great time recovery",,2015-02-19 09:58:19 -0800,,
568467880481665025,neutral,0.6545,,0.0,US Airways,,danteusa1,,0,"@USAirways I have 2d and 3d embossed badges and patches superior to the ones you are currently using. 
http://t.co/3fq3XElbOn",,2015-02-19 09:51:18 -0800,,
568465174702772226,positive,0.3691,,0.0,US Airways,,twitabuggin,,0,@USAirways - so far so good this week. SAV to CLT boarded BEFORE the departure time (first time in 4 weeks). Perhaps an on time departure?!,,2015-02-19 09:40:33 -0800,,Eastern Time (US & Canada)
568464356687679488,neutral,0.6413,,0.0,US Airways,,MDL_LMU,,0,@USAirways is this accurate? Safety guide shown no MP3 player usage during takeoff and landing. http://t.co/Nvk3IrG4KP,,2015-02-19 09:37:18 -0800,"East Coast, US",Eastern Time (US & Canada)
568463569458741248,negative,1.0,Customer Service Issue,1.0,US Airways,,RPM044,,0,@USAirways I've been on hold for 36 mins and counting cause you charged my credit card for bag but provided no receipt and said error. Awful,,2015-02-19 09:34:11 -0800,,
568462805235597312,neutral,1.0,,,US Airways,,Suejacken,,0,"@USAirways  I have a party of 4 booked for a flight in Aug. At 10:05am, how can I find out how much it would cost to change to an earlier fl",,2015-02-19 09:31:08 -0800,,Eastern Time (US & Canada)
568460100970668032,negative,1.0,Late Flight,1.0,US Airways,,CruiseEditor,,0,@USAirways 1917. Still sitting here. Feels badly handled.,,2015-02-19 09:20:24 -0800,U.S.,Eastern Time (US & Canada)
568459150444769281,positive,0.6525,,,US Airways,,aemccollum,,0,@USAirways  Lilly M in SJU check in is fabulous!,,2015-02-19 09:16:37 -0800,,Eastern Time (US & Canada)
568458157703499776,negative,1.0,Customer Service Issue,1.0,US Airways,,dtndtndtndtn,,0,@USAirways Was just on hold with you all for TWO HOURS and then got hung up on. oh my god.,,2015-02-19 09:12:40 -0800,Iowa CIty,Central Time (US & Canada)
568457955223453696,negative,1.0,Customer Service Issue,1.0,US Airways,,jetland,,0,@USAirways. On phone hold for 30+ mins trying to speak to an agent. Can't change reservation online. Sigh. #badcustomerexperience,,2015-02-19 09:11:52 -0800,Twittersphere,Eastern Time (US & Canada)
568457722909368320,positive,0.6436,,,US Airways,,riascott39,,0,@USAirways that's where we are now. Thank you.,,2015-02-19 09:10:57 -0800,,Eastern Time (US & Canada)
568457663123746816,negative,1.0,Customer Service Issue,1.0,US Airways,,bambiweavil,,0,"@USAirways I've been on a music hold for over a hour trying to get my AAdvantage membership merged, can someone please call me ASAP?",,2015-02-19 09:10:42 -0800,"New York, NY | Brooklyn",Eastern Time (US & Canada)
568456310972424192,neutral,0.6808,,0.0,US Airways,,kim_blake,,0,@USAirways flight was full.  1 open middle seat.  Did not want to sit there.  What is your policy?,,2015-02-19 09:05:20 -0800,Tacoma Washington,Pacific Time (US & Canada)
568455524599132160,neutral,0.3469,,0.0,US Airways,,riascott39,,0,@USAirways 657. My daughter Candice and I are together with her baby.,,2015-02-19 09:02:13 -0800,,Eastern Time (US & Canada)
568454321219596289,negative,0.6673,Late Flight,0.6673,US Airways,,RichieG99,,0,"@USAirways sorry, I meant flight 4420, which was supposed to depart at 5:00, now says 6:30. What is the issue?",,2015-02-19 08:57:26 -0800,new yorker stranded in PA,
568454157478326272,negative,1.0,Flight Booking Problems,0.69,US Airways,,ScottPaterno,,0,@USAirways How about moving my seats to where I bought them 4 months ago? This happens far too often...,,2015-02-19 08:56:47 -0800,Central Pennsylvania,Atlantic Time (Canada)
568454051144339456,negative,1.0,Bad Flight,1.0,US Airways,,theheathmcnasty,,0,@usairways if you could change your name to @southwestair and do what they do...that'd be awesome. Also this plane smells like onion rings.,,2015-02-19 08:56:21 -0800,Jawjah,Eastern Time (US & Canada)
568451849054851072,positive,1.0,,,US Airways,,JosephPMathews,,0,@USAirways #tbt every day.,,2015-02-19 08:47:36 -0800,San Francisco,Pacific Time (US & Canada)
568451219477250048,negative,0.6898,Late Flight,0.6898,US Airways,,RichieG99,,0,@USAirways what's the issue with flight 4420 from jax being delayed tonight?,,2015-02-19 08:45:06 -0800,new yorker stranded in PA,
568451138221166592,negative,1.0,Cancelled Flight,0.3683,US Airways,,riascott39,,0,@USAirways got rebooked. Sent to A9. Wrong gate! Traveled back to B13 for correct flight. #tired&amp;frustrated,,2015-02-19 08:44:47 -0800,,Eastern Time (US & Canada)
568450712314753024,neutral,0.3511,,0.0,US Airways,,emc3e17,,0,"@USAirways if you've got room on an earlier flight home, why charge me $75 to get on it? Be the hero!",,2015-02-19 08:43:05 -0800,,Eastern Time (US & Canada)
568449649951907840,neutral,1.0,,,US Airways,,idreamsilvia,,0,@USAirways @CakeNDeath Question is will he and his lady behave...,,2015-02-19 08:38:52 -0800,Philadelphia,Eastern Time (US & Canada)
568449520645906432,positive,1.0,,,US Airways,,CakeNDeath,,0,"@USAirways on the DL, send Ethan some new pants and some ""white revive"" laundry tabs. He's a great guy, good crew, he's just, err, single.",,2015-02-19 08:38:21 -0800,Old City Philly,
568449323895275520,negative,1.0,Late Flight,1.0,US Airways,,akadish,,0,@USAirways any updates on flight 1917 from Philly to LA?  Been sitting at gate for close to 2 hours,,2015-02-19 08:37:34 -0800,"ÜT: 39.041902,-77.099677",
568449223730925571,negative,1.0,Customer Service Issue,0.7021,US Airways,,CaseyLemke,,0,@USAirways will these prices be honored? Ive waited this 1 1/2 hours on hold to make sure I can still get the prices I originally started,,2015-02-19 08:37:10 -0800,Denver,
568447513759522816,positive,0.6742,,0.0,US Airways,,DillardJ32,,0,@USAirways thank you for refunding my bag fee.  I look forward to its return today I hope.,,2015-02-19 08:30:23 -0800,Anoka MN,Central Time (US & Canada)
568447062976524288,negative,1.0,Late Flight,1.0,US Airways,,CruiseEditor,,0,@USAirways what's happening with 1217 Phl to LAX? Now 3 hr delay. Poor communication!,,2015-02-19 08:28:35 -0800,U.S.,Eastern Time (US & Canada)
568444203883204608,negative,1.0,Customer Service Issue,0.6333,US Airways,,jodimgocubs,,0,@USAirways  will be stuck in PHX overnight.  Service is getting worse.  Flying southwest from now on.,,2015-02-19 08:17:14 -0800,,
568444091836604416,negative,1.0,Bad Flight,0.34,US Airways,,riascott39,,0,@USAirways left us. had to stay on other flight until they got bags off. This sucks. Had to run with a baby and bags!,,2015-02-19 08:16:47 -0800,,Eastern Time (US & Canada)
568444029257584640,negative,1.0,Late Flight,0.6674,US Airways,,KIDwonder444,,0,@USAirways 😂. Passed frustrated 4 hours ago after being asked to get off the first plane I sat on for an hour.,,2015-02-19 08:16:32 -0800,,
568444017106690048,positive,1.0,,,US Airways,,cahillwilliamr,,0,@USAirways thank you,,2015-02-19 08:16:29 -0800,,
568443870570278912,negative,1.0,Damaged Luggage,0.3429999999999999,US Airways,,jodimgocubs,,0,@USAirways another bad experience today.  Frozen pipes on 597.  Missing connection.,,2015-02-19 08:15:54 -0800,,
568442952176918528,negative,1.0,Flight Attendant Complaints,1.0,US Airways,,RodrigoATCG,,0,"@USAirways of course! ""Yeah, travel has gotten harder. Ask other passengers if they will switch"" it's not the fact, it's the attitude!",,2015-02-19 08:12:15 -0800,"Boston, MA",Eastern Time (US & Canada)
568442492569456640,neutral,0.6853,,,US Airways,,SheilaShela10,,0,@USAirways skys r sunny air is cold I can't wait to get to #CLT,,2015-02-19 08:10:26 -0800, USA,Eastern Time (US & Canada)
568440682584477696,negative,1.0,Customer Service Issue,1.0,US Airways,,CaseyLemke,,0,@USAirways never imagined it would be so hard to SPEND money through US Air. Stubbornly hoping someone will come back to the phone.,,2015-02-19 08:03:14 -0800,Denver,
568440431454736384,negative,1.0,Flight Booking Problems,0.6388,US Airways,,CaseyLemke,,0,@USAirways found great prices thru US Air for honeymoon. Website wont work and been on hold for more than a hour now after being told 10 min,,2015-02-19 08:02:14 -0800,Denver,
